product_name,brand-name,rating,ingredients,product_url
Super Slip Pre-Wash Primer,Curlsmith,4.1,"Water (Aqua), Glycerin (Plant Derived), Polyquaternium-10, Dicaprylyl Carbonate, Peg-40 Hydrogenated Castor Oil, Saccharomyces/Rice Ferment Filtrate (Fermented Rice Water), Hylocereus Undatus (Dragon Fruit) Fruit Extract, Paullinia Cupana (Guarana) Seed Extract, Urtica Dioica (Nettle) Leaf Extract*, Zingiber Officinale (Ginger) Root Extract*, Fructose, Inulin, Hydroxypropylammonium Gluconate, Hydroxypropylgluconamide, Polyester-11, Xanthan Gum, Citric Acid, Ethylhexylglycerin, Tartaric Acid, Tocopherol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Linalool, Limonene, Benzyl Alcohol, Fragrance (Parfum).,*Organic Ingredients",https://www.ulta.com/p/super-slip-pre-wash-primer-pimprod2010519
100% Raw Shea Butter,SheaMoisture,3.9,Butyrospermum Parkii (Shea) Butter* ** *Certified Organic Ingredient. **Fair Trade Ingredient.,https://www.ulta.com/p/100-raw-shea-butter-xlsImpprod16681021
Strengthen Leave-In Hair Mask,Batiste,4.6,"Water, Cetearyl Alcohol, Dimethicone, Polyquaternium-37, Brassicamidopropyl Dimethylamine, Aspartic Fragrance, Ceteareth-20, Chlorphenesin, Hydrolyzed Rice Protein, Dicaprylyl Ether, Cocos Nucifera (Coconut) Oil, Macadamia Panthenol, Lauryl Alcohol, Dehydroacetic Acid, Tocopheryl Acetate, Linum Usitatissimum (Linseed) Seed Oil, Sodium Benzoate, Citric Acid, Hydrolyzed Linseed Seed, Potassium Sorbate, CI 77007, CI 77891, CI 73360.",https://www.ulta.com/p/strengthen-leave-in-hair-mask-pimprod2030275
Psorzema Scalp Relief Shampoo,Derma E,4.2,"Purified Water, Sodium Methyl Cocoyl Taurate (Coconut Derived), Cocamidopropyl Hydroxysultaine (Coconut Derived), Sodium Lauroyl Lactylate (Coconut Derived), Glycerin (Vegetable Derived), Salix Alba (White Willow) Bark Extract, Epilobium Angustifolium (Canadian Willowherb) Extract, Panthenol (Provitamin B5), Menthol, Salicylic Acid, Arctium Lappa (Burdock) Root Extract, Organic Chamomilla Recutita (Matricaria) Flower Extract*, Zanthoxylum Zanthoxyloides (Fagara) Bark Extract, Arctostaphylos Uva-Ursi (Bearberry) Leaf Extract, Melia Azadirachta (Neem) Leaf Extract, Coptis Chinensis (Chinese Goldthread) Root Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Organic Aloe Barbadensis (Aloe Vera) Gel Extract*, Retinyl Palmitate (Vitamin A), Tocopheryl Acetate (Vitamin E), Phenoxyethanol, Ethylhexylglycerin.,*Organic",https://www.ulta.com/p/psorzema-scalp-relief-shampoo-pimprod2013781
Mixed Feelings Leave-In Blonde Toning Drops,IGK,4.4,"Water, PEG-40 Hydrogenated Castor Oil, Dipropylene Glycol, Parfum/Fragrance, Glycerin, Polysilicone-29, Panthenol, Opuntia Ficus-Indica Fruit Extract, Cetearamidoethyldiethonium Succinoyl Hydrolyzed Pea Protein, Xanthan Gum, Hydroxyethylcellulose, Ethylhexyl Methoxycinnamate, Caprylyl Glycol, Ethylhexylglycerin, Hexylene Glycol, Polysorbate 60, Disodium Phosphate, Sodium Phosphate, BHT, Glycolic Acid, Phenoxyethanol, Alpha-Isomethyl Ionone, Benzyl Salicylate, Butylphenyl Methylpropional, Coumarin, CI 60730 (Ext. Violet 2).",https://www.ulta.com/p/mixed-feelings-leave-in-blonde-toning-drops-pimprod2006750
Travel Size Dark Oil,Sebastian,4.7,"Cyclopentasiloxane, Dimethiconol, Isododecane, Parfum/Fragrance, Ethylhexyl Methoxycinnamate, Argania Spinosa Kernel Oil, Hexyl Cinnamal, Coumarin, Limonene, Citronellol, Linalool, Eugenol, Geraniol.",https://www.ulta.com/p/travel-size-dark-oil-xlsImpprod18141079
Hair Regrowth Treatment for Men,BosleyMD,4.4,"5% Minoxidil, Alcohol, Propylene Glycol, Purified Water.",https://www.ulta.com/p/hair-regrowth-treatment-men-pimprod2017428
All Soft Mega Hydramelt Leave-In Conditioner,Redken,4.5,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Cetyl Esters, Amodimethicone, Parfum/Fragrance, Sodium Benzoate, Isopropyl Alcohol, Citric Acid, Plukenetia Volubilis Seed Oil, Trideceth-6, Glycerin, Caramel, Chlorhexidine Dihydrochloride, Cetrimonium Chloride, Benzyl Alcohol, Coumarin, Linalool, Benzyl Benzoate, Aloe Barbadensis Leaf Juice Powder, Hexyl Cinnamal, Limonene, Citronellol, Amyl Cinnamal, Geraniol, Citral, Cereus Grandiflorus Flower Extract/Cactus Flower Extract, Alpha-Isomethyl Ionone, Glucose, Lactic Acid, Potassium Sorbate, Tocopherol.",https://www.ulta.com/p/all-soft-mega-hydramelt-leave-in-conditioner-xlsImpprod17701051
Restorative Treatment Mask,Virtue,4.6,"Aqua (Water, Eau), Cetearyl Alcohol, Behentrimonium Chloride, Dimethicone, PEG-100 Stearate, Glyceryl Stearate, PEG-8 Dimethicone, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Isododecane, Cetyl Esters, Hydrogenated Ethylhexyl Olivate, Parfum (Fragrance), Ethylhexylglycerin, Keratin, Panthenol, Helianthus Annuus (Sunflower) Seed Oil, Moringa Oleifera Seed Oil, Madecassoside, Amaranthus Caudatus Seed Extract, Tocopherol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Zea Mays (Corn) Starch, Quercus Petraea Fruit Extract, Hydrolyzed Adansonia Digitata Seed Extract, Hydrogenated Olive Oil Unsaponifiables, Oryza Sativa (Rice) Bran Extract, Cystine Bis-PG-Propyl Silanetriol, Cynara Scolymus (Artichoke) Leaf Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Asiaticoside, Hydrolyzed Quinoa, Cystoseira Compressa Extract, Tocopheryl Acetate, Pisum Sativum (Pea) Extract, Hydrolyzed Linseed Extract, Hydrolyzed Pea Protein PG-Propyl Silanetriol, Glycerin, Butyrospermum Parkii (Shea) Butter, Propanediol, Caprylyl Glycol, Isopropyl Alcohol, Polysorbate 60, Dimethiconol, Hydroxyethylcellulose, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Jojoba Esters, Sodium Dilauramidoglutamide Lysine, Polysorbate 20, Sorbic Acid, Polysilicone-15, Butylene Glycol, Phenoxyethanol, Benzyl Alcohol, Chlorphenesin, Benzoic Acid, Citric Acid, Disodium EDTA, BHT, Sodium Nitrate, Alcohol, Glyoxal, Gluconolactone, Sodium Chloride, Sodium Benzoate, Potassium Sorbate, Phenethyl Alcohol, Calcium Gluconate, Dehydroacetic Acid, Hexyl Cinnamal, Linalool, Coumarin, Benzyl Salicylate, Butylphenyl Methylpropional, Limonene.",https://www.ulta.com/p/restorative-treatment-mask-pimprod2021758
Travel Size Hair-Oil Everyday Gloss,BREAD BEAUTY SUPPLY,Write A Review,"Glycine Soja (soybean) Oil, Carthamus Tinctorius (Safflower) Seed Oil, Caprylic, Capric Triglyceride, Prunus Amydalus Dulcis (Sweet Almond) Oil, Ricinus Communis (Castor) Seed Oil, Argania Spinosa (Argan) Kernel Oil, Fragrance (Parfum), Helianthus Annuus (Sunflower) Seed Oil, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract",https://www.ulta.com/p/travel-size-hair-oil-everyday-gloss-pimprod2035016
Hair Growth Support Vitamins,Bondi Boost,4.8,"Active Ingredients Per Capsule: Biotin - 1.25 Mg Pyridoxine (Vitamin B6) From Pyridoxine Hydrochloride - 1.25 Mg Cyanocobalamin (Vitamin B12) - 5 Mcg Ascorbic Acid (Vitamin C) - 37.5 Mg D-Alpha-Tocopheryl Acid Succinate (Vitamin E) - 20.66 Mg Folic Acid - 150 Mcg Zinc From Zinc Citrate Dihydrate - 7 Mg Silcone From Collodial Anhydrous Silica - 10mg.,Contains: Soy Free From Added: Gluten, Dairy, Lactose, Nuts, Yeast, Egg, Artificial Colours & Flavours, Sugar & MSG.",https://www.ulta.com/p/hair-growth-support-vitamins-pimprod2030825
The Perfect Blonde Leave-In Treatment,Pravana,4.1,"Water/Aqua/Eau, Triheptanoin, C13-16 Isoparaffin, Polyquaternium-6, Polysorbate 20, Fragrance (Parfum), Phenyl Trimethicone, PEG-12 Dimethicone, Phenoxyethanol, Rosmarinus Officinalis (Rosemary) Leaf Extract, Arnica Montana Flower Extract, Equisetum Arvense Extract, Loeselia Mexicana Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Panthenol, Polyquaternium-16, Ethylhexyl Methoxycinnamate, PPG-26-Buteth-26, Citric Acid, PEG-12 Allyl Ether, Hexyl Cinnamal, Amodimethicone, PEG-40 Hydrogenated Castor Oil, Benzophenone-4, Propanediol, Disodium Distyrylbiphenyl Disulfonate, Keratin Amino Acids, PEG-12, Butyl Methoxydibenzoylmethane, Tetrasodium EDTA, Limonene, Benzyl Salicylate, Linalool, Silk Amino Acids, Benzyl Alcohol, Citronellol, Wheat Amino Acids, Cetrimonium Chloride, Trideceth-12, Eugenol, Hydrolyzed Cottonseed Protein, Hydrolyzed Soy Protein, Propylene Glycol, Disodium EDTA, Red 33 (CI 17200), Sodium Benzoate, Potassium Sorbate, Blue 1 (CI 42090), Ethylhexyl Acetate, Dimethylformamide (N,N-Dimethylformamide), Propylparaben, 1,2-Hexanediol, Caprylyl Glycol, Butylparaben, Ethylparaben, Methylparaben.",https://www.ulta.com/p/perfect-blonde-leave-in-treatment-xlsImpprod14021195
Ultra Hydrating Curl Repair Mask for Dry Damaged Curly Hair,KRISTIN ESS HAIR,4.4,"Water, Cetyl Alcohol, Myristyl Alcohol, Glycerin, Isopropyl Palmitate, Behentrimonium Chloride, Alanine, Arginine, Aspartic Acid, Glycine, Histidine, Isoleucine, Phenylalanine, Proline, Serine, Sodium Pca, Pca, Sodium Lactate, Threonine, Valine, Lycium Barbarum Fruit Extract, Garcinia Mangostana Peel Extract, Moroccan Lava Clay, Camellia Sinensis Leaf Extract, Coffea Arabica (Coffee) Seed Extract, Euterpe Oleracea Fruit Extract, Punica Granatum Fruit Juice, Morinda Citrifolia Fruit Extract, Macadamia Ternifolia Seed Oil, Butyrospermum Parkii (Shea) Butter, Triheptanoin, Hydroxyethylcellulose, Phenoxyethanol, Fragrance, Sorbitol, C13-16 Isoparaffin, Ethylhexylglycerin, Argania Spinosa Kernel Oil, Citric Acid, Tocopheryl Acetate.",https://www.ulta.com/p/ultra-hydrating-curl-repair-mask-dry-damaged-curly-hair-pimprod2023675
Nourishing Dry Hair Oil with Mango,Klorane,3.3,"Water (Aqua),* Coco-Caprylate/Caprate,* Ethylhexyl Palmitate,* Pongamia Glabra Seed Oil,* C9-12 Alkane,* Pentylene Glycol,* Sodium Chloride,* Mangifera Indica (Mango) Seed Butter (Mangifera Indica Seed Butter),* Fragrance (Parfum). Helianthus Annuus (Sunflower) Seed Oil (Helianthus Annuus Seed Oil),* Lactic Acid,* Sodium Benzoate, Tocopherol.,*Natural origin ingredients",https://www.ulta.com/p/nourishing-dry-hair-oil-with-mango-pimprod2024532
Travel Size Like A Virgin Super Nourishing Coconut & Fig Hair Masque,Coco & Eve,4.4,"Aqua (Water), Cetearyl Alcohol, Cocos Nucifera (Coconut) Fruit Extract, Dimethicone, Behentrimonium Chloride, Parfum,Glycerin, Cetyl Alcohol, Sodium Benzoate, Ficus Carica (Fig) Fruit Extract, Argania Spinosa (Argan) Kernel Oil, Shea Butter Ethyl Esters, Caryocar Brasiliense Fruit Oil, Ricinus Communis (Castor) Seed Oil, Hydrolyzed Linseed Extract, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Cetrimonium Chloride, Potassium Sorbate, Ethylhexylglycerin,Selaginella Lepidophylla Extract, Saccharomyces/Silicon Ferment, Saccharomyces/Iron Ferment, Saccharomyces/Magnesium Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Zinc Ferment, Tocopherol, Lactobacillus Ferment, Benzyl Alcohol,Benzyl Salicylate, Coumarin, Limonene, Linalool.",https://www.ulta.com/p/travel-size-like-a-virgin-super-nourishing-coconut-fig-hair-masque-pimprod2014224
Super Strength+ Mask,FEKKAI,5,"Water/Aqua, Cetearyl Alcohol, Cetyl Esters, Helianthus Annuus (Sunflower) Seed Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Panthenol, Tocopherol, Glycerin, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Arginine, Phenylalanine, Aminomethyl Propanol, Butylene Glycol, Disodium PEG-12 Dimethicone Sulfosuccinate, PCA Dimethicone, Aspartic Acid, PCA, Sodium PCA, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Hydroxyethylcellulose, Quaternium-91, Myristyl Myristate, Behentrimonium Chloride, Cetrimonium Chloride, Trimethylsiloxyamodimethicone, C12-16 Pareth-9, Trideceth-12, C11-15 Pareth-7, Isopropyl Alcohol, Ethylhexylglycerin, Citric Acid, Tetrasodium EDTA, Polysorbate 60, Disodium Phosphate, Sodium Phosphate, Sodium Lactate, Sodium Benzoate, Phenoxyethanol, Fragrance/Parfum, Coumarin",https://www.ulta.com/p/super-strength-mask-pimprod2034429
Scalp & Hair Leave-In Treatment System 5 (Chemically Treated Hair/Normal to Light Thinning),Nioxin,4.3,"Water, Phenoxyethanol, Polysorbate 80, Polysorbate 60, Acetamide MEA, Triethanolamine, Citric Acid, PEG-23M, Methylparaben, Hydrolyzed Keratin, Propylene Glycol, Propylparaben, Methyl Nicotinate, Fragrance, Mentha Piperita (Peppermint) Oil, Menthol, Mentha Arvensis Leaf Oil, Methylisothiazolinone, Camellia Sinensis Leaf Extract, Hydrolyzed Silk, Lecithin, Aleurites Moluccana Seed Oil, Foeniculum Vulgare (Fennel) Fruit Extract, Saccharomyces/Magnesium Ferment, Biotin/Folic Acid/Cyanocobalamin/Niacinamide/Pantothenic Acid/Pyridoxine/Riboflavin/Thiamine/Yeast Polypeptides, Yeast Extract, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment.",https://www.ulta.com/p/scalp-hair-leave-in-treatment-system-5-chemically-treated-hairnormal-light-thinning-xlsImpprod4450395
Scalp Love Rosemary Mint Serum,Pacifica,4.6,"Aqua, Panthenol (Vitamin B5), Rosmarinus Officinalis (Rosemary) Leaf Extract, Ascorbic Acid (Vitamin C), Aloe Barbadensis Leaf Juice, Hyaluronic Acid, Spiraea Ulmaria (Meadowsweet) Flower Extract, Hamamelis Virginiana (Witch Hazel) Extract, Salvia Officinalis (Sage) Extract, Tussilago Farfara (Coltsfoot) Leaf Extract, Achillea Millefolium Extract, Melissa Officinalis Extract (Balm Mint), Glycyrrhiza Glabra (Licorice Root) Extract, Thymus Vulgaris (Thyme) Extract, Equisetum Arvense Extract, Hydroxyethylcellulose, Sodium Benzoate, Potassium Sorbate, Parfum.*,*A Scent Blend With Natural and/or Essential Oils.",https://www.ulta.com/p/scalp-love-rosemary-mint-serum-pimprod2014379
Travel Size Curl Conditioning Oil-In-Cream,Curlsmith,4.2,"Water (Aqua), Glycerin, Butyrospermum Parkii (Shea Butter), Cetearyl Alcohol, Glyceryl Stearate, Cocos Nucifera (Coconut) Oil*, Fragrance (Parfum), Cetrimonium Chloride, Cetyl Alcohol, Selaginella Lepidophylla (Resurrection Flower) Extract, Daucus Carota Sativa (Carrot) Seed Oil*, Sesamum Indicum (Sesame) Seed Oil, Carapa Guaianensis (Andiroba) Seed Oil, Olea Europaea (Olive) Fruit Oil*, Aloe Barbadensis (Aloe Vera) Leaf Juice, Ocimum Basilicum (Basil) Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Piper Nigrum (Black Pepper) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Salvia Officinalis (Sage) Leaf Extract, Panthenol, Glyceryl Caprylate, Glyceryl Undecylenate, Potassium Sorbate, Lauryl Alcohol, Dicaprylyl Ether, Sodium Benzoate, Sodium Hydroxide, Disodium Edta, Limonene, Linalool.,*Organic Ingredients",https://www.ulta.com/p/travel-size-curl-conditioning-oil-in-cream-pimprod2024562
Curl Quench+Coconut Oil Curl SMOOTHIE,Maui Moisture,4.4,"Aloe Barbadensis Leaf Juice, Water (Aqua), Cocos Nucifera (Coconut) Oil, Isopropyl Myristate, Cetearyl Alcohol, Glycerin, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Steareth-20, Cocos Nucifera (Coconut) Water, Carica Papaya (Papaya) Fruit Extract, Plumeria Alba Flower Extract, Butyrospermum Parkii (Shea) Butter, Isostearyl Hydroxystearate, Behentrimonium Chloride, Dicaprylyl Carbonate, Polyquaternium-37, PPG-1 Trideceth-6, Propylene Glycol Dicaprylate/Dicaprate, Polyacrylate-2 Crosspolymer, Isopropyl Alcohol, Citric Acid, Sodium Hydroxide, Sodium Benzoate, Fragrance (Parfum).",https://www.ulta.com/p/curl-quenchcoconut-oil-curl-smoothie-xlsImpprod14071282
"Damage Control Replenishing Keratin Conditioner-For Dry, Damaged Hair",Keranique,4.7,"Water (Aqua), Cetearyl Alcohol, Cetyl Alcohol, Behentrimonium Chloride, Isododecane, Amodimethicone, Glycerin, Caprylic/Capric Triglyceride, Linoleamidopropyl PG-Dimonium Chloride Phosphate Dimethicone, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Quaternium-72, Quaternium-91, PPG-3 Benzyl Ether Myristate, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Polyquaternium-7, Behentrimonium Methosulfate, Cetrimonium Chloride, Stearamine Oxide, Zinc Pyrithione, Fragrance (Parfum), Zea Mays (Corn) Starch, Hydrolyzed Keratin, Keratin, Allantoin, Biotin, Bisabolol, Niacinamide, Ceratonia Siliqua (Carob) Fruit Extract, Curcuma Longa (Turmeric) Root Extract, Apium Graveolens (Celery) Seed Extract, Panthenol, Tocopheryl Acetate, Hydroxyethylcellulose, Guar Hydroxypropyltrimonium Chloride, Isopropyl Alcohol, Citric Acid, Disodium EDTA, Phenoxyethanol, Chlorphenesin, Potassium Sorbate, Benzyl Alcohol.",https://www.ulta.com/p/damage-control-replenishing-keratin-conditioner-dry-damaged-hair-xlsImpprod15861119
100% Pure Oil Tea Tree Oil + Premium Blend,SheaMoisture,4.3,"Melaleuca Alternifolia (Tea Tree) Leaf Oil, Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Butyrospermum Parkii (Shea) Butter, Sesamum Indicum (Sesame) Seed Oil.",https://www.ulta.com/p/100-pure-oil-tea-tree-oil-premium-blend-pimprod2014884
Tea Tree + Olive Oil Detoxifying Hair & Body Serum,tgin,4.8,"Melaleuca Alternafolia (Tea Tree) Leaf Oil, Olea Europaea (Olive) Fruit Oil.",https://www.ulta.com/p/tea-tree-olive-oil-detoxifying-hair-body-serum-pimprod2005391
"Blow-Out Creme, Fragrance Free",SEEN,4.1,"Water, C13-15 Alkane, Cetearyl Alcohol, Glycerin, Squalane, Behentrimonium Chloride, Hydrolyzed Ceratonia Siliqua Seed Extract, Moringa Oleifera Seed Extract, Bisabolol, Zea Mays (Corn) Starch, Polyquaternium-7, Guar Hydroxypropyltrimonium Chloride, Vp/Va Copolymer, Tocopherol, Disodium Edta, Ethylhexylglycerin, Potassium Sorbate, Disodium Phosphate, Sodium Benzoate, Citric Acid, Phenoxyethanol.",https://www.ulta.com/p/blow-out-creme-fragrance-free-pimprod2024636
Avocado Moisturizing Hair Milk,Mielle,4.4,"Aqua (water), Aloe Barbadensis Leave Juice * (Decolorized), Glycerin, Persea Gratissima (Organic Avocado) oil, Behentromonium Methosulfate, Cetyl Alcohol, Caprylic/Capric Triglycerides, Cetyl Esters, Cetearyl Alcohol, Phenoxyethanol, Butyrospermum Parkii (Shea) Butter, Polyquaternium-7, Fragrance (Parfum), Hydroxpropyltrimonium Honey, Panthenol, Oryza Sativa (Rice) Bran Oil, Simmondsia Chinensis *(Organic Jojoba) Seed Oil, Hydroloyzed Wheat Protein, *Achiellea Millefolium(Yarrow) Extract, *Urtica Dioica(Nettle) Leaf Extract, *Salvia Officinalis (Sage) Extract, *Equisetum Arvense (Horsetail) Extract, *Lavandula Angustifolia (Lavendar) Flower/Leaf/Stem Extract, Benzoic Acid, Ethylhexylglycerine, Glyereth-2 Cocoate.",https://www.ulta.com/p/avocado-moisturizing-hair-milk-pimprod2032144
Détox Scalp Reset Serum,L'ange,Write A Review,"Purified Water (Aqua), Hamamelis Virginiana (Witch Hazel) Leaf Water, Glycerin, Charcoal Powder, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Mentha Piperita (Peppermint) Oil, Menthol, Hydroxyethylcellulose, Polysorbate 20, Disodium EDTA, Citric Acid, Phenoxyethanol, Dehydroacetic Acid, Benzyl Alcohol, Fragrance (Parfum).",https://www.ulta.com/p/detox-scalp-reset-serum-pimprod2034137
Travel Size Hydro Creme Soothing Mask,Curlsmith,4.5,"Water (Aqua), Cetearyl Alcohol (Plant Derived), Propanediol, Behentrimonium Chloride, Hydroxypropyl Starch Phosphate, Cetyl Esters, Guar Hydroxypropyltrimonium Chloride, Sodium Hyaluronate, Lavandula Angustifolia (Lavender) Flower Extract*, Camellia Sinensis (Green Tea) Leaf Extract, Thymus Vulgaris (Thyme) Leaf Extract*, Phyllanthus Emblica (Amla) Fruit Extract, Cedrus Atlantica (Cedar Wood) Bark Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Butyrospermum Parkii (Shea Butter), Glycerin, Panthenol, Ethylhexylglycerin, Citric Acid, Disodium EDTA, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Linalool, Limonene, Fragrance (Parfum).,*Organic Ingredients.",https://www.ulta.com/p/travel-size-hydro-creme-soothing-mask-pimprod2010523
Caviar Moisture Intensive Ceramide Shots,Alterna,4.6,,https://www.ulta.com/p/caviar-moisture-intensive-ceramide-shots-pimprod2027097
Toning Sterling Silver Intense Toning Mask,AG Care,5,"Aqua (Water/Eau), Cetearyl Alcohol, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea) Butter, Myristyl Myristate, Cetyl Alcohol, Behentrimonium Chloride, Hydroxypropyl Starch Phosphate, Behentrimonium Methosulfate, Dimethicone, Stearalkonium Chloride, Divinyldimethicone/Dimethicone Copolymer, Quaternium-91, Crambe Abyssinica Seed Oil, Phenoxyethanol, Parfum (Fragrance), Amodimethicone, Cetrimonium Chloride, Diphenylsiloxy Phenyl Trimethicone, Glycerin, Hydroxyethylcellulose, Polyquaternium-70, Cinnamidopropyltrimonium Chloride, Perfluorononyl Dimethicone, Glyceryl Stearate, Peg-100 Stearate, Butylene Glycol, Polyquaternium-10, Benzyl Benzoate, Dipropylene Glycol, Panthenol, Benzotriazolyl Dodecyl P-Cresol, Helianthus Annuus (Sunflower) Seed Extract, Trideceth-12, Ethylhexylglycerin, Dimethicone Peg-8 Meadowfoamate, Benzyl Alcohol, Coumarin, C12-13 Pareth-23, C12-13 Pareth-3, Limonene, Hydrolyzed Pea Protein, Hydrolyzed Vegetable Protein, Calendula Officinalis Flower Extract, Dianthus Caryophyllus Flower Extract, Lavandula Angustifolia (Lavender) Extract, Pinus Palustris Leaf Extract, Trifolium Pratense (Clover) Extract, Tetrasodium Edta, Citric Acid, Ci 60730 (Ext Violet 2)",https://www.ulta.com/p/toning-sterling-silver-intense-toning-mask-pimprod2034265
All Blondes Rich Mask,BLONDME,4.7,"Aqua (Water, Eau), Cetearyl Alcohol, Isopropyl Myristate, Behentrimonium Chloride, Distearoylethyl Hydroxyethylmonium Methosulfate, Lactic Acid, Lanthanum Chloride, Hydrolyzed Keratin, Sclerocarya Birrea Seed Oil, Panthenol, Guar Hydroxypropyltrimonium Chloride, Stearamidopropyl Dimethylamine, Cetyl Palmitate, Parfum (Fragrance), Dimethicone, Isopropyl Alcohol, Mica, Polyquaternium-37, Dicaprylyl Carbonate, Citronellol, Limonene, Benzyl Alcohol, Phenoxyethanol, Sodium Methylparaben, Cetrimonium Chloride, Sodium Hydroxide, Sorbic Acid, CI 77891 (Titanium Dioxide).",https://www.ulta.com/p/all-blondes-rich-mask-pimprod2028121
